date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:40:19	12071/12071	---M-Z	200	added ('OK')	application/x-javascript	etag:%222f27-6652d68f-acb17df4e0e5dc20;gz%22	https://crowdytheme.com/html/saasly/assets/js/ScrollSmoother.min.js	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/js/ScrollSmoother.min.js	(from https://crowdytheme.com/html/saasly/crm.html)
21:40:19	3901/3901	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f3d-6652d68f-2b582c05ded4fc62;gz%22	https://crowdytheme.com/html/saasly/assets/js/ScrollToPlugin.min.js	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/js/ScrollToPlugin.min.js	(from https://crowdytheme.com/html/saasly/crm.html)
21:40:19	40607/40607	---M-Z	200	added ('OK')	application/x-javascript	etag:%229e9f-6652d68f-b05c2647721155ab;gz%22	https://crowdytheme.com/html/saasly/assets/js/ScrollTrigger.min.js	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/js/ScrollTrigger.min.js	(from https://crowdytheme.com/html/saasly/crm.html)
21:40:20	4019/4019	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fb3-6652d68f-9f5a0af66e7898de;gz%22	https://crowdytheme.com/html/saasly/assets/js/jquery.meanmenu.min.js	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/js/jquery.meanmenu.min.js	(from https://crowdytheme.com/html/saasly/crm.html)
21:40:20	1102/1102	---M-Z	200	added ('OK')	application/x-javascript	etag:%2244e-6652d68f-a57c3728ab0eff9;gz%22	https://crowdytheme.com/html/saasly/assets/js/backToTop.js	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/js/backToTop.js	(from https://crowdytheme.com/html/saasly/crm.html)
21:40:20	15333/15333	---M-Z	200	added ('OK')	application/x-javascript	etag:%223be5-6652d68f-18cc37a6183caee1;gz%22	https://crowdytheme.com/html/saasly/assets/js/main.js	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/js/main.js	(from https://crowdytheme.com/html/saasly/crm.html)
21:40:20	6123/6123	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217eb-6652d68f-8b01a4c9e83e83a6;gz%22	https://crowdytheme.com/html/saasly/assets/js/error-handling.js	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/js/error-handling.js	(from https://crowdytheme.com/html/saasly/crm.html)
21:40:21	2429/2429	---M-Z	200	added ('OK')	application/x-javascript	etag:%2297d-6652d68f-8a6bd7260276bec1;gz%22	https://crowdytheme.com/html/saasly/assets/js/offcanvas.js	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/js/offcanvas.js	(from https://crowdytheme.com/html/saasly/crm.html)
21:40:22	105112/105112	---M--	200	added ('OK')	font/woff2	etag:%2219a98-6652d68f-5b5c07bdab09e1c0;;;%22	https://crowdytheme.com/html/saasly/assets/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/webfonts/fa-brands-400.woff2	(from https://crowdytheme.com/html/saasly/assets/css/all.min.css)
21:40:22	181264/181264	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c410-6652d68f-292a656f1e8c0dee;gz%22	https://crowdytheme.com/html/saasly/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/webfonts/fa-brands-400.ttf	(from https://crowdytheme.com/html/saasly/assets/css/all.min.css)
21:40:23	24028/24028	---M--	200	added ('OK')	font/woff2	etag:%225ddc-6652d68f-3c21b74fd1a6f568;;;%22	https://crowdytheme.com/html/saasly/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/webfonts/fa-regular-400.woff2	(from https://crowdytheme.com/html/saasly/assets/css/all.min.css)
21:40:23	60236/60236	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22eb4c-6652d68f-567245c5b050193f;gz%22	https://crowdytheme.com/html/saasly/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/webfonts/fa-regular-400.ttf	(from https://crowdytheme.com/html/saasly/assets/css/all.min.css)
21:40:23	154840/154840	---M--	200	added ('OK')	font/woff2	etag:%2225cd8-6652d68f-a9b1125502599b77;;;%22	https://crowdytheme.com/html/saasly/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/webfonts/fa-solid-900.woff2	(from https://crowdytheme.com/html/saasly/assets/css/all.min.css)
21:40:23	4776/4776	---M--	200	added ('OK')	font/woff2	etag:%2212a8-6652d68f-bf89f64f2d2d84d4;;;%22	https://crowdytheme.com/html/saasly/assets/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/webfonts/fa-v4compatibility.woff2	(from https://crowdytheme.com/html/saasly/assets/css/all.min.css)
21:40:24	10084/10084	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222764-6652d68f-32cb28846d05f352;gz%22	https://crowdytheme.com/html/saasly/assets/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/webfonts/fa-v4compatibility.ttf	(from https://crowdytheme.com/html/saasly/assets/css/all.min.css)
21:40:24	389948/389948	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225f33c-6652d68f-93ea748cb7136052;gz%22	https://crowdytheme.com/html/saasly/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/webfonts/fa-solid-900.ttf	(from https://crowdytheme.com/html/saasly/assets/css/all.min.css)
21:40:24	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/html/saasly/assets/css/animated-overlay.gif	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/css/animated-overlay.gif	(from https://crowdytheme.com/html/saasly/assets/css/progressbar.css)
21:40:24	32856/32856	---M--	200	added ('OK')	application/x-font-woff	etag:%228058-6652d68e-44b0c72f33687f65;;;%22	https://crowdytheme.com/html/saasly/assets/fonts/Colasta/Colasta-Bold.otf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/Colasta/Colasta-Bold.otf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:25	18452/18452	---M--	200	added ('OK')	application/x-font-woff	etag:%224814-6652d68e-b6f1c0dcf8bbc270;;;%22	https://crowdytheme.com/html/saasly/assets/fonts/Colasta/Colasta.otf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/Colasta/Colasta.otf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:26	280752/280752	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22448b0-6652d68e-863ddfbbbf27dc4b;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/tropiline/Tropiline-Regular.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/tropiline/Tropiline-Regular.ttf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:26	285040/285040	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2245970-6652d68e-1bc313c6be6bbf31;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/tropiline/Tropiline-SemiBold.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/tropiline/Tropiline-SemiBold.ttf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:27	24112/24112	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225e30-6652d68e-a41cef4919445824;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/beatrice/BeatriceTRIAL-Regular-BF64829e8f591fb.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/beatrice/BeatriceTRIAL-Regular-BF64829e8f591fb.ttf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:28	23832/23832	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225d18-6652d68e-cc4cdf38058d7017;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/beatrice/BeatriceTRIAL-Medium-BF64829e8f63463.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/beatrice/BeatriceTRIAL-Medium-BF64829e8f63463.ttf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:28	24436/24436	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225f74-6652d68e-352b56c5880dbd37;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/beatrice/BeatriceTRIAL-Semibold-BF64829e8f17d4c.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/beatrice/BeatriceTRIAL-Semibold-BF64829e8f17d4c.ttf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:28	279772/279772	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22444dc-6652d68e-2d2784984dff59cd;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/tropiline/Tropiline-Bold.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/tropiline/Tropiline-Bold.ttf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:28	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/beatrice/BeatriceTRIAL-Bold-BF64829e8fd7dc6.otf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/beatrice/BeatriceTRIAL-Bold-BF64829e8fd7dc6.otf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:29	68032/68032	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22109c0-6652d68e-b15a884bc4b29bae;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/Instrument-Sans/InstrumentSans-Regular.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/Instrument-Sans/InstrumentSans-Regular.ttf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:29	68252/68252	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2210a9c-6652d68e-4ce825fd3bb21b6b;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/Instrument-Sans/InstrumentSans-SemiBold.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/Instrument-Sans/InstrumentSans-SemiBold.ttf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:29	68276/68276	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2210ab4-6652d68e-54768d888c9fc86c;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/Instrument-Sans/InstrumentSans-Medium.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/Instrument-Sans/InstrumentSans-Medium.ttf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:29	114476/114476	---M--	200	added ('OK')	application/x-font-woff	etag:%221bf2c-6652d68e-f8272aa8b80534b2;;;%22	https://crowdytheme.com/html/saasly/assets/fonts/tropiline/Tropiline-Black.otf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/tropiline/Tropiline-Black.otf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:30	68088/68088	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22109f8-6652d68e-cef0ffaca1c37e98;gz%22	https://crowdytheme.com/html/saasly/assets/fonts/Instrument-Sans/InstrumentSans-Bold.ttf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/Instrument-Sans/InstrumentSans-Bold.ttf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:30	105784/105784	---M--	200	added ('OK')	application/x-font-woff	etag:%2219d38-6652d68e-7aaacc0ce84c0858;;;%22	https://crowdytheme.com/html/saasly/assets/fonts/PPFragment/PPFragment-TextRegular.otf	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/fonts/PPFragment/PPFragment-TextRegular.otf	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:30	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/html/saasly/assets/imgs/writer/body-bg.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/writer/body-bg.webp	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:30	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/html/saasly/assets/imgs/electrician/check-mark.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/electrician/check-mark.webp	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:30	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/html/saasly/assets/imgs/icon/arrow-left.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/icon/arrow-left.webp	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:31	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/html/saasly/assets/imgs/icon/arrow-right.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/icon/arrow-right.webp	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:31	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/html/saasly/assets/imgs/writer/go-top.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/writer/go-top.webp	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:31	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/html/saasly/assets/imgs/writer/go-top-light.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/writer/go-top-light.webp	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:32	145772/145772	---M-Z	200	added ('OK')	text/css	etag:%222396c-6652d68e-1c6e9ff9e8889c61;gz%22	https://crowdytheme.com/html/saasly/assets/css/master-ai-content-writer.css	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/css/master-ai-content-writer.css	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:33	1356/1356	---M--	200	added ('OK')	image/webp	etag:%2254c-6652d68e-e4d3a2df6e706625;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/client/img-s-2.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/client/img-s-2.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:33	85958/85958	---M--	200	added ('OK')	image/webp	etag:%2214fc6-6652d68e-8d7dc31a2a66f50d;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/shape/shape-r-5.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/shape/shape-r-5.webp	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:33	579198/579198	---M--	200	added ('OK')	image/webp	etag:%228d67e-6652d68e-9a7369c4b66bb767;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/shape/shape-r-1.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/shape/shape-r-1.webp	(from https://crowdytheme.com/html/saasly/assets/css/master-crm.css)
21:40:33	119358/119358	---M--	200	added ('OK')	image/webp	etag:%221d23e-6652d68e-debe9d87b464ac95;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/shape/shape-s-41.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/shape/shape-s-41.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:33	1634/1634	---M--	200	added ('OK')	image/webp	etag:%22662-6652d68e-c1b8b46913ac4846;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/client/img-s-3.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/client/img-s-3.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:33	1650/1650	---M--	200	added ('OK')	image/webp	etag:%22672-6652d68e-109bc6ce0123867c;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/client/img-s-4.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/client/img-s-4.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:34	664/664	---M--	200	added ('OK')	image/webp	etag:%22298-6652d68e-50753f1c4ab5d3e3;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/client/img-add-2.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/client/img-add-2.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:34	1580/1580	---M--	200	added ('OK')	image/webp	etag:%2262c-6652d68e-298e30adb6dc1def;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/icon/icon-s-18.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/icon/icon-s-18.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:34	9652/9652	---M--	200	added ('OK')	image/webp	etag:%2225b4-6652d68e-478249ffec8e5648;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/gallery/img-s-41.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/gallery/img-s-41.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:35	30078/30078	---M--	200	added ('OK')	image/webp	etag:%22757e-6652d68e-22d7b5eb3a9b651;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/gallery/img-s-40.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/gallery/img-s-40.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:35	646/646	---M--	200	added ('OK')	image/webp	etag:%22286-6652d68e-d6e3a53f77266109;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/shape/shape-s-38.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/shape/shape-s-38.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:35	650/650	---M--	200	added ('OK')	image/webp	etag:%2228a-6652d68e-fbad29ae8c8d0021;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/shape/shape-s-39.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/shape/shape-s-39.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:35	1704/1704	---M--	200	added ('OK')	image/webp	etag:%226a8-6652d68e-f13547d871dcbaff;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/gallery/img-s-42.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/gallery/img-s-42.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:35	874/874	---M--	200	added ('OK')	image/webp	etag:%2236a-6652d68e-94a95cffb8127653;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/shape/shape-s-37.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/shape/shape-s-37.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:36	860/860	---M--	200	added ('OK')	image/webp	etag:%2235c-6652d68e-6430dfbce80729ea;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/icon/icon-s-24.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/icon/icon-s-24.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:36	1010/1010	---M--	200	added ('OK')	image/webp	etag:%223f2-6652d68e-c1a7ced5088ce12e;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/icon/icon-s-25.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/icon/icon-s-25.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:36	972/972	---M--	200	added ('OK')	image/webp	etag:%223cc-6652d68e-a8384518d0bb90f0;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/icon/icon-s-26.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/icon/icon-s-26.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:37	834/834	---M--	200	added ('OK')	image/webp	etag:%22342-6652d68e-d6261dc502f8e5b2;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/icon/icon-s-27.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/icon/icon-s-27.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:37	742/742	---M--	200	added ('OK')	image/webp	etag:%222e6-6652d68e-923f15c2517d0453;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/icon/check-7.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/icon/check-7.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:37	2078/2078	---M--	200	added ('OK')	image/webp	etag:%2281e-6652d68e-c2e7fbd2de4bcf7;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/shape/shape-s-40.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/shape/shape-s-40.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
21:40:37	43966/43966	---M--	200	added ('OK')	image/webp	etag:%22abbe-6652d68e-9f1d797d987898c0;;;%22	https://crowdytheme.com/html/saasly/assets/imgs/gallery/img-s-43.webp	C:/My%20Web%20Sites/saasly/crowdytheme.com/html/saasly/assets/imgs/gallery/img-s-43.webp	(from https://crowdytheme.com/html/saasly/ai-content-writer.html)
